Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"PRIMA-1MET","1131","TP53 activation","p53 pathway","cnaPANCAN422","9","882",".06781467908864254","4.5389412180355304","4.4168846424279486","","",".74661389165606151",".12205657560758176","1.0815314588320755","1.8050684208352477",".47671390280187209",".00000000000000000000000000000000000000000000000000000000000014994609540167375",".49551217631895417","87.358986124087494","PANCANCER","GDSC2"
"PRIMA-1MET","1131","TP53 activation","p53 pathway","cnaPANCAN423","9","882",".06781467908864254","4.5389412180355304","4.4168846424279486","","",".74661389165606151",".12205657560758176","1.0815314588320755","1.8050684208352477",".47671390280187209",".00000000000000000000000000000000000000000000000000000000000014994609540167375",".49551217631895417","87.358986124087494","PANCANCER","GDSC2"
"PRIMA-1MET","1131","TP53 activation","p53 pathway","cnaPANCAN424","16","875",".068155197745284002","4.2976530650249991","4.4203203160495663","","",".77368928896179157","-.12266725102456721","1.659269958151333","1.8021389398934617",".97210116367489374",".00000000000000000000000000000000000000000000000000000000000016271782767405563",".49563852162529864","96.996924152224992","PANCANCER","GDSC2"
"PRIMA-1MET","1131","TP53 activation","p53 pathway","cnaPANCAN425","17","874",".26655907342618429","4.8884288804268579","4.4089696048243869","","",".32347652694367168",".47945927560247092","1.9262761770582801","1.7962752564905362",".018602728711247161",".000000000000000000000000000000000000000000000000000000000000066295586116931665",".49425248869638161","60.243709919862162","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ABCB1_mut","15","930",".31321257513228118","4.1444172110555506","3.7458557134301107","","",".16184872241939141",".39856149762543991","1.0353470279159611","1.2757318798222836",".35488888499744364",".000000000000000000000000000000000000000000000000000000000000046274185324815432",".26689771562043629","62.291519835765804","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ABL2_mut","7","938",".19567791605524354","3.5048724940071767","3.754027680381435","","",".64392278965470195","-.24915518637425826","1.3516505343804619","1.2727750087608871",".6810655449329962",".000000000000000000000000000000000000000000000000000000000000051471504974824673",".26707705294906597","68.155801140452837","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ACACA_mut","10","935",".1021104521236261","3.6235303599629693","3.7535580407018254","","",".68479137973194903","-.13002768073885607",".97275961806561606","1.2759547086194603",".29405931425722937",".000000000000000000000000000000000000000000000000000000000000044549517593904355",".26683374941620625","61.497139751794492","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ACVR1B_mut","3","942",".87023697819343793","4.8555621170560679","3.7486681372661019","","",".11668604798641","1.106893979789966",".72464347318318945","1.2728581120127935",".40066033524102163",".000000000000000000000000000000000000000000000000000000000000047359261707284711",".2669367565405007","63.745403909595751","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ACVR2A_mut","22","923",".1004780081052447","3.8771447666763561","3.7492035609847849","","",".52267292605007443",".12794120569157119",".90309063285492419","1.2805119067597235",".59890823891658673",".000000000000000000000000000000000000000000000000000000000000050619748145724368",".26704893183924455","67.371188911788778","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","AFF4_mut","10","935",".027817719546136491","3.717132012760294","3.7525569535061321","","",".94266606750013615","-.035424940745838018","1.5097312124444702","1.2709764804259009",".89663377228394048",".000000000000000000000000000000000000000000000000000000000000052698150230784501",".26711674880934921","68.484386390285792","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","AHCTF1_mut","11","934",".15468230341977909","3.9468458775667616","3.7498894721655271","","",".43661310234791906",".19695640540123449",".79609248674021282","1.277445824490798",".71658762238356488",".000000000000000000000000000000000000000000000000000000000000051768502636032846",".26708674979606245","68.299703437060728","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","AHNAK_mut","15","930",".0065516907050887684","3.743971129891285","3.7523145211908249","","",".97870922604446142","-.0083433912995398707","1.179122151475051","1.2748399215137918",".76639195655947612",".000000000000000000000000000000000000000000000000000000000000052118650368688142",".267098111190536","68.299703437060728","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","AKAP9_mut","24","921",".15358246077119422","3.9427421129743627","3.7472163528169942","","",".46403460999054469",".19552576015736856","1.2709592874626079","1.2731530001985745",".59003740206477751",".00000000000000000000000000000000000000000000000000000000000005051289527499496",".26704537088873553","67.113259002628752","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ALK_mut","13","932",".22730384105278484","3.466799307032848","3.7561627474940011","","",".41107648460075052","-.28936344046115314","1.2170898163193962","1.273729793032496",".93679605519920872",".000000000000000000000000000000000000000000000000000000000000052784656911436731",".26711951350973417","69.128258965711424","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ANK3_mut","22","923",".37788874518272858","4.2214466775387027","3.7409970148970584","","",".050595749189732857",".48044966264164435","1.0730012664577717","1.2755646203200117",".0758967293516562",".000000000000000000000000000000000000000000000000000000000000032414207320586708",".2662987727607693","40.033439658016469","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","APAF1_mut","4","941",".57204088865297897","3.02728837458322","3.7552634624415551","","",".2003544040584955","-.72797508785833509",".89019609239069286","1.2736293841393682",".55354182094527371",".000000000000000000000000000000000000000000000000000000000000050039916733920867",".26702951807139669","66.195901736099799","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","APC_mut","53","892",".32608146650464054","4.1430473405068966","3.728958029830685","","",".0060927854410587423",".41408931067621157","1.014517272908301","1.2832308298559549",".83691291269576618",".000000000000000000000000000000000000000000000000000000000000052490472665700657",".26711009310308159","68.322080879452685","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","AQR_mut","5","940",".051167391134320915","3.816997111292185","3.7518373256376338","","",".91712243251522529",".065159785654551161","1.3126902003662577","1.2732934354590646",".97748128397593803",".000000000000000000000000000000000000000000000000000000000000052829570500567947",".26712094714470641","70.028509896783632","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARAP3_mut","8","937",".57329257389434396","3.0292891785325855","3.7583540642770288","","",".037042420187363256","-.72906488574444328",".80159069753003365","1.2745780032959171",".31544139677647026",".000000000000000000000000000000000000000000000000000000000000045197727515988638",".26685807502803838","62.127559726626927","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARFGAP3_mut","6","939",".23970665458603158","3.4489156302563551","3.7541198912399345","","",".59598141213661116","-.30520426098357945","1.3184256719931851","1.2729955122496772",".97453585286680389",".000000000000000000000000000000000000000000000000000000000000052827752917813122",".26712088915122401","70.028509896783632","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARFGEF1_mut","20","925",".28462158800770943","4.1066706675362354","3.7445174684379587","","",".073327141260822362",".3621531990982767",".83820270462654389","1.2797859796288229",".48288757754639355",".000000000000000000000000000000000000000000000000000000000000048956136920097131",".26699262404662383","66.113387714611179","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARFGEF2_mut","10","935",".4619514425225279","4.3335885352155152","3.7459638356189102","","",".12034385408925204",".58762469959660502","1.0783184024055288","1.2737720887656692",".68973275636170739",".000000000000000000000000000000000000000000000000000000000000051547736998066631",".26707954718763377","68.155801140452837","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARHGAP29_mut","13","932",".37372348084640561","3.2832478981714721","3.758723013926617","","",".18347664884012924","-.47547511575514489","1.2074247089701553","1.2730786821193587",".36662535762707682",".000000000000000000000000000000000000000000000000000000000000046567930690536811",".26690837365031866","62.291519835765804","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARHGEF6_mut","4","941",".0017483665597914078","3.754399157782939","3.7521726620878897","","",".9920249227900142",".0022264956950492909",".40459576121574126","1.2752976090803079",".33988334227533279",".000000000000000000000000000000000000000000000000000000000000045881589159519437",".26688336547178093","62.127559726626927","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARID1A_mut","71","874",".27574246821874221","4.0760932961008374","3.7258689332181656","","",".011410889913297358",".35022436288267178","1.0814241334649031","1.284043513417225",".15539949834333405",".00000000000000000000000000000000000000000000000000000000000003864124781566993",".26659426577978113","55.273991747067939","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARID1B_mut","17","928",".49953313924653553","4.3755044320864824","3.7407634658516882","","",".024464071757780911",".63474096623479426","1.0452784765141068","1.2742086537946653",".23063567573119337",".000000000000000000000000000000000000000000000000000000000000042288222379271057",".26674604478935765","60.837862937122622","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARID2_mut","25","920",".35683903703357756","4.1938595824255076","3.7401799805382594","","",".029235701139914919",".45367960188724821",".9609429844895967","1.2784821188047624",".6872365585842839",".000000000000000000000000000000000000000000000000000000000000051526034897304594",".26707883748929889","68.155801140452837","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARID4A_mut","15","930",".033368538760849296","3.7103630602403346","3.7528565868303567","","",".87360081864928985","-.042493526590022146","1.0036580442889766","1.2770908464755786",".84512965951923102",".000000000000000000000000000000000000000000000000000000000000052524755848707227",".26711119362167401","68.322080879452685","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARID4B_mut","15","930",".052359672600975855","3.8178008608071337","3.7511237190792786","","",".84447312057004009",".066677141727855105","1.2827698836094676","1.2733035342131278",".51670718858519538",".000000000000000000000000000000000000000000000000000000000000049504369115264139",".26701138731709056","66.118495848661667","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ARID5B_mut","9","936",".14354846319117484","3.9332283908391878","3.7504412565579952","","",".66483679987111355",".18278713428119264","1.213841304574204","1.2738450543540458",".33834599839378043",".000000000000000000000000000000000000000000000000000000000000045840239621286785",".26688184696735739","62.127559726626927","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ASH1L_mut","18","927",".31132583689382243","3.3636215141391488","3.7597269518892467","","",".13171865801893753","-.39610543775009788","1.0492274788745035","1.2760489848279388",".4597533829837529",".000000000000000000000000000000000000000000000000000000000000048547016419378856",".26697848528318274","65.452525962367488","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ASPM_mut","23","922",".075232806595372265","3.6587133218783694","3.7545137367165227","","",".6391414241275164","-.095800414838153269",".94608527933013598","1.2801815210268717",".88039885576424859",".00000000000000000000000000000000000000000000000000000000000005265114515463119",".26711524466374342","68.322080879452685","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ASXL1_mut","19","926",".71152242237878083","2.8687006032072531","3.7703096762363919","","",".0025389713203851786","-.90160907302913884","1.1161567672719177","1.2699150918338182",".89175925251551735",".000000000000000000000000000000000000000000000000000000000000052684770202692196",".26711632078905101","68.484386390285792","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ASXL2_mut","9","936",".49876742675844105","4.380560766437994","3.746139983715699","","",".18241534417100902",".63442078272229496","1.2998766380106344","1.2717358226825426",".071856174405746098",".000000000000000000000000000000000000000000000000000000000000031967088306358332",".26627542890670425","39.194276948588794","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ATM_mut","26","919",".20425145046504889","4.00499279026418","3.7450296617072554","","",".27643713194383945",".25996312855692461","1.1735821336454988","1.2753533115276314",".96799662224892358",".000000000000000000000000000000000000000000000000000000000000052822919005244588",".26712073490641552","70.028509896783632","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ATR_mut","13","932",".00020873519105939409","3.7519199247661779","3.7521857431693948","","",".99925698558421239","-.00026581840321693306",".99759859329004696","1.2766386571020523",".46485410808387972",".000000000000000000000000000000000000000000000000000000000000048639730935833873",".26698169974836056","65.452525962367488","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","ATRX_mut","11","934",".032554136979011217","3.7112081232751524","3.7526646491432651","","",".86414747733919373","-.04145652586811277",".77209039462931905","1.2777727743941181",".29828426148961301",".000000000000000000000000000000000000000000000000000000000000044681573238160355",".26683873352930187","61.497139751794492","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","AXIN1_mut","11","934",".14196129455781939","3.9308406929983692","3.7500779700565894","","",".52071065774231817",".18076272294177986",".89151062419690608","1.27679802406821",".86301133038728728",".000000000000000000000000000000000000000000000000000000000000052593020010260481",".26711338283296615","68.322080879452685","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","AXIN2_mut","8","937",".17394217627018904","3.9717893978283194","3.7503071040269047","","",".56995897297293152",".22148229380141471","1.0457997474502738","1.2748584102405058",".62577356825928854",".000000000000000000000000000000000000000000000000000000000000050925003537626045",".26705906368665355","67.371715118747389","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","B2M_mut","18","927",".010765151910053294","3.7387341084593828","3.7524432121937088","","",".95999311699213496","-.013709103734325989","1.1294280051751069","1.2759629477453795",".76381920800009406",".000000000000000000000000000000000000000000000000000000000000052102387696111015",".26709758519095106","68.299703437060728","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BAP1_mut","16","929",".1695313127595475","3.9643692598923979","3.7485276248628185","","",".51151382846391158",".21584163502957932","1.274015973733049","1.2731530458857738",".58668817465294509",".000000000000000000000000000000000000000000000000000000000000050471748121398887",".26704399763226605","67.069554252773571","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BAZ2B_mut","6","939",".23429483662029027","4.0486041481594626","3.7502880157261766","","",".51368956622608231",".29831613243328592","1.0365840571171172","1.2743947799409621",".54324969770238574",".00000000000000000000000000000000000000000000000000000000000004989639196354574",".26702467808666908","66.195901736099799","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BCLAF1_mut","12","933",".045167807825714404","3.8089708814341461","3.7514516838999215","","",".86786638634130031",".057519197534224631","1.1618773298837102","1.2747141897867289",".42154674587265772",".000000000000000000000000000000000000000000000000000000000000047804215554337382",".26695250946665927","63.745403909595751","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BCOR_mut","23","922",".12776122546378454","3.5934724771781168","3.7561412198272666","","",".54266071576657438","-.16266874264914977","1.2463902810053937","1.2738587406415907",".48482998175970426",".000000000000000000000000000000000000000000000000000000000000048989186182203283",".26699376106145106","66.113387714611179","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BCR.ABL_mut","6","939","1.3584995037810355","2.0430971111733158","3.7631027571765672","","",".0078543407996368095","-1.7200056460032513",".99011121370088195","1.2674171010091144",".61029787356768339",".000000000000000000000000000000000000000000000000000000000000050752482864397721",".26705334492999139","67.371188911788778","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BLM_mut","7","938",".25238188650304344","3.4332364280937435","3.7545622778882519","","",".31954007151043506","-.3213258497945084",".77844162675293016","1.2757230935791133",".43726760035657963",".000000000000000000000000000000000000000000000000000000000000048120508534250505",".26696361896939108","64.415099533723335","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BMPR2_mut","18","927",".051853539073058501","3.6874074822703573","3.753439845711942","","",".71991852289110847","-.066032363441584696",".74877280661840195","1.2810648930808006",".76509078520539275",".000000000000000000000000000000000000000000000000000000000000052110449851548609",".26709784597354574","68.299703437060728","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BNC2_mut","5","940",".11409879917632121","3.607654223547752","3.7529508516362742","","",".79138160200664964","-.14529662808852217","1.1461885425823219","1.273943035509183",".83094644424236497",".000000000000000000000000000000000000000000000000000000000000052464418561489108",".26710925626685544","68.322080879452685","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BPTF_mut","15","930",".25563315193560587","3.4319715165688409","3.7573467730186061","","",".18501595931936435","-.32537525644976517",".89223582128305656","1.2776896742664365",".20072897245320814",".000000000000000000000000000000000000000000000000000000000000040995995423983191",".26669380770604906","59.475251097246876","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BRAF_mut","79","866",".020830757944277932","3.7764914334368096","3.74996449008583","","",".85076071193560776",".026526943350979604","1.1883627709069906","1.2808455696622956",".37121040112374448",".000000000000000000000000000000000000000000000000000000000000046679657519784087",".26691240992634135","62.291519835765804","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BRCA1_mut","14","931",".2674824132721525","4.0875915857369671","3.7471383345386884","","",".26235862055194659",".34045325119827874","1.0779466224667336","1.2753189740671642",".85121945668943955",".000000000000000000000000000000000000000000000000000000000000052548976763913239",".26711197070274834","68.322080879452685","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BRCA2_mut","40","905",".085115663279562603","3.8559711834440646","3.7475947230033961","","",".55383046725016283",".10837646044066851","1.1168818411604515","1.2796019484958709",".52500902421087225",".000000000000000000000000000000000000000000000000000000000000049630459203374613",".26701567353468758","66.195901736099799","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","BRWD1_mut","16","929",".013298214881804545","3.7355339363214908","3.7524688145045126","","",".95417831623327232","-.016934878183021862","1.1480100323868629","1.2753965951349611",".37955573192903591",".000000000000000000000000000000000000000000000000000000000000046878799384141145",".26691958042849723","62.392723056827833","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","C15orf55_mut","7","938",".71223417143313394","4.6507959032978912","3.7454760131479219","","",".014701333720607761",".90531989014996928",".71047396892420822","1.2738938093176473",".22506009287435969",".000000000000000000000000000000000000000000000000000000000000042060153620666653",".26673694164825579","60.837862937122622","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CAD_mut","6","939",".36266139966379318","4.2108982037785685","3.7492509930065658","","",".12476635547128469",".46164721077200266",".61179793517337311","1.2755491277426811",".91027776246289371",".00000000000000000000000000000000000000000000000000000000000005273227310658606",".26711783989390731","68.484386390285792","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CASP8_mut","16","929",".017350962992400784","3.7739038843621082","3.7518079757869134","","",".94240455929455247",".022095908575194834","1.1921129819910439","1.2747410932716241",".43526413953167697",".000000000000000000000000000000000000000000000000000000000000048081052240461769",".26696223707225047","64.415099533723335","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CCAR1_mut","10","935",".32627353792703617","4.1630560481100503","3.7477877124863488","","",".15857694740276293",".41526833562370147",".84756253626858791","1.2761695628424994",".55289697828226714",".000000000000000000000000000000000000000000000000000000000000050031059303256299",".26702921977828831","66.195901736099799","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CCND1_mut","3","942",".2721961955762302","4.0976752844846223","3.7510817895991324","","",".42240130784027058",".34659349488548985",".59959458732495174","1.2743750112185208",".75297405882699631",".000000000000000000000000000000000000000000000000000000000000052031681887571699",".26709529638484941","68.299703437060728","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CDH1_mut","14","931",".2302805692219132","4.0409814152412746","3.7478392393581719","","",".13981091093869821",".29314217588310276",".68410420817261075","1.2792903165709697",".66696523381756379",".000000000000000000000000000000000000000000000000000000000000051342153070501997",".26707281226537866","68.155801140452837","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CDK12_mut","6","939",".18218356602456848","3.5216736675101195","3.7536549836536484","","",".68320677768572247","-.2319813161435289","1.3099702337426202","1.2731402311612015",".84656201477235837",".000000000000000000000000000000000000000000000000000000000000052530543481251861",".26711137933901008","68.322080879452685","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CDKN1A_mut","6","939",".046235982329023539","3.8106880732578596","3.7518082462367293","","",".9089848690385034",".058879827021130371","1.1961393863813601","1.2738629065798743",".84723186013966645",".000000000000000000000000000000000000000000000000000000000000052533230914184591",".26711146556818571","68.322080879452685","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CDKN1B_mut","6","939",".64315204658507297","2.9394083262280177","3.7573755289653552","","",".29379854846952075","-.81796720273733747","1.7071492117139213","1.2690893513852428",".37851502638521561",".000000000000000000000000000000000000000000000000000000000000046854257269458304",".26691869837802001","62.392723056827833","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CDKN2A_mut","35","910",".47262396931446088","4.3294640258150103","3.7299789348926495","","",".0010227026161143194",".5994850909223608",".96640162152189524","1.2783316689251203",".026031559237146298",".000000000000000000000000000000000000000000000000000000000000024493234211615919",".26582823353222806","26.427817466072128","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CEP290_mut","22","923",".23230465977332687","4.0409509240087225","3.7452991888706877","","",".12448807886723312",".29565173513803478",".84745642527084997","1.2807315496689164",".17322969505373398",".000000000000000000000000000000000000000000000000000000000000039634826095263338",".26663698309669703","55.409753583517116","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CHD3_mut","10","935",".047030020746796276","3.8114390378249761","3.7515483222220181","","",".77604005926794939",".059890715602958",".63396722881038781","1.2780637061429365",".52896428515765259",".000000000000000000000000000000000000000000000000000000000000049689405856655209",".26701767361387641","66.195901736099799","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CHD4_mut","16","929",".28348117803646022","4.1068375315584476","3.7460739194304642","","",".14493260395611077",".36076361212798336",".92658499941883021","1.2774429437074317",".85690449577866779",".0000000000000000000000000000000000000000000000000000000000000525706796769736",".26711266669625205","68.322080879452685","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CHD6_mut","11","934",".62320706574744389","4.5348303838104593","3.7429646011069821","","",".098237339287889261",".79186578270347718","1.4364676675019483","1.2687354326904159",".066854509982759602",".000000000000000000000000000000000000000000000000000000000000031384173250629444",".26624450298521718","38.361220657463264","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CHD8_mut","18","927",".095662074473987918","3.871674376901078","3.7498618477579471","","",".55827885607117433",".1218125291431309",".84834835143024423","1.2798467990037607",".26774990213534244",".000000000000000000000000000000000000000000000000000000000000043678979621808798",".26680052094446483","60.837862937122622","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CHD9_mut","20","925",".086828576808566427","3.6439569868183916","3.7545220885615875","","",".65447396455772955","-.11056510174319589","1.0721254048461617","1.2771777691829946",".40485816513524253",".000000000000000000000000000000000000000000000000000000000000047451049460026129",".26694001815857349","63.745403909595751","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CHEK2_mut","5","940",".0746504954843588","3.6576211577183231","3.7526850700715371","","",".77877232575329303","-.095063912353213986",".70289037071407134","1.2753378299142748",".31032456562123911",".0000000000000000000000000000000000000000000000000000000000000450470721422665",".26685245240591082","62.06491312424783","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CIC_mut","13","932",".17199240018941633","3.5362110985482897","3.7551945572690002","","",".48534845210139543","-.21898345872071046","1.0876104079054938","1.2754319355991042",".64762845477396735",".00000000000000000000000000000000000000000000000000000000000005115376200557056",".26706661700091094","68.155801140452837","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CLASP2_mut","12","933",".086224571777003267","3.6437769225043541","3.7535763650437133","","",".70738645159262381","-.10979944253935914",".97769221150197416","1.2764937091333908",".467867210757275",".000000000000000000000000000000000000000000000000000000000000048693821526499773",".26698357228792408","65.452525962367488","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CLSPN_mut","11","934",".65021891417097089","4.5685917949366015","3.7425669827746617","","",".028994665421745638",".82602481216193979","1.0723320504017095","1.2723352808682229",".085258675634400163",".000000000000000000000000000000000000000000000000000000000000033379256218743799",".26634808511958663","43.07806768896009","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CNOT1_mut","7","938",".17963999327874022","3.979227014903397","3.7504877212702694","","",".62600370411703787",".22873929363312762","1.1746478772624962","1.2739277579243227",".1358582771456483",".000000000000000000000000000000000000000000000000000000000000037426835683297714",".26654054603409305","54.661096698864696","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CNOT3_mut","4","941",".63071974956696852","2.9530491021343246","3.7555790385199779","","",".14804629169792125","-.80252993638565329",".82954362725951603","1.2735702558108117",".90731309251336612",".000000000000000000000000000000000000000000000000000000000000052725274663694015",".26711761617476104","68.484386390285792","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","COL1A1_mut","9","936",".32867698728715244","3.337818989790768","3.7561663469526918","","",".3054820520670315","-.41834735716192384","1.1414251205990931","1.273887949703044",".14096647538505569",".000000000000000000000000000000000000000000000000000000000000037758577492911684",".26655539078670593","54.661096698864696","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CREBBP_mut","51","894",".33897853645147852","3.3449946251269798","3.7754109013136019","","",".020295323796426113","-.43041627618662215","1.2504451562987022","1.2708168736622374",".94184399332153312",".000000000000000000000000000000000000000000000000000000000000052792555301800096",".267119765713","69.169703096364145","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CSDE1_mut","8","937",".25589929495671576","3.4291492559206711","3.7549401041712605","","",".12464710667208931","-.32579084825058935",".5219114946715574","1.277075733980326",".27199854518039784",".00000000000000000000000000000000000000000000000000000000000004382548205808043",".26680615876545649","60.837862937122622","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CTCF_mut","29","916",".1196561215919828","3.604511057573657","3.7568572609019655","","",".45843163438794954","-.1523462033283085","1.0685611951076803","1.2789462038038855",".50016840802968177",".000000000000000000000000000000000000000000000000000000000000049243369023291254",".26700248047680697","66.113387714611179","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CTNNB1_mut","18","927",".11091704166690486","3.8907253961426722","3.7494919250542269","","",".58623433105641709",".14123347108844531","1.0663367972316986","1.2768116334469297",".21935139745084106",".000000000000000000000000000000000000000000000000000000000000041820834601776246",".26672733655435849","60.837862937122622","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CTNND1_mut","11","934",".1377143389701751","3.925497076307126","3.7501409034437456","","",".62738821875810613",".17535617286338034","1.1542166107615699","1.2745491163861786",".70583330147776646",".000000000000000000000000000000000000000000000000000000000000051682860726330355",".26708395930986883","68.299703437060728","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CUL2_mut","9","936",".51519102030124386","3.1031628896235706","3.7584226556081455","","",".12131706554425552","-.65525976598457492","1.1306177994795659","1.2730183118209966",".28725946956739895",".000000000000000000000000000000000000000000000000000000000000044332651712577573",".26682553240062057","61.309871486626164","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CUX1_mut","9","936",".072551413563945885","3.843692071646033","3.7513021827040838","","",".82807285233857497",".092389888941949216","1.2296628896515931","1.2738083063347485",".75317762873050009",".00000000000000000000000000000000000000000000000000000000000005203304128788513",".2670953404188946","68.299703437060728","PANCANCER","GDSC2"
"Serdemetan","1133","MDM2","p53 pathway","CYLD_mut","6","939",".033247089649214495","3.7942523537600477","3.751913266808601","","",".87265853569476182",".042339086951446614",".6080074627775417","1.2760851866158394",".30894546965666991",".000000000000000000000000000000000000000000000000000000000000045005999534124187",".2668509162888531","62.047625705105268","PANCANCER","GDSC2"
