Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"Nutlin-3a (-)","1047","Caov-4","949090","OV","urogenital_system","ovary","7.0960805651702312",".98848549057730395","10",".043897724357898855","1.4996383266800053","GDSC2"
"Nutlin-3a (-)","1047","BT-483","949093","BRCA","breast","breast","6.7762710969039759",".95148727891972718","10",".068083337520149917","1.3206744139069699","GDSC2"
"Nutlin-3a (-)","1047","M059J","949094","GBM","nervous_system","glioma","6.0770026479139085",".98186067230511953","10",".080220030676371887",".9293669945600026","GDSC2"
"Nutlin-3a (-)","1047","HAL-01","949153","ALL","blood","lymphoblastic_leukemia",".88613450132125859",".77679186635026065","10",".14342063539959859","-1.9754190308172086","GDSC2"
"Nutlin-3a (-)","1047","OMC-1","949154","CESC","urogenital_system","cervix","5.542240709890855",".97940160734824622","10",".091797196909020676",".63011666482611206","GDSC2"
"Nutlin-3a (-)","1047","ES8","949155","UNCLASSIFIED","bone","ewings_sarcoma","3.7977149088220199",".97611063878763926","10",".07274810396995865","-.34611197838862456","GDSC2"
"Nutlin-3a (-)","1047","ES4","949156","UNCLASSIFIED","bone","ewings_sarcoma","3.5663873794215366",".92812176566594695","10",".06783049674686234","-.47556180368011086","GDSC2"
"Nutlin-3a (-)","1047","ES6","949157","UNCLASSIFIED","bone","ewings_sarcoma","5.6378364256955917",".96785616468240698","10",".066290169210282093",".68361158928066723","GDSC2"
"Nutlin-3a (-)","1047","ES1","949158","UNCLASSIFIED","bone","ewings_sarcoma","4.5717366212279655",".98119289811627675","10",".070596176403282113",".087027024575876827","GDSC2"
"Nutlin-3a (-)","1047","EW-7","949160","UNCLASSIFIED","bone","ewings_sarcoma","2.1654674767351705",".88579649984358744","10",".071842743062234843","-1.2595101608864763","GDSC2"
"Nutlin-3a (-)","1047","EW-3","949161","UNCLASSIFIED","bone","ewings_sarcoma","3.9741779964634723",".94851544410986754","10",".11623819006561824","-.24736404326484887","GDSC2"
"Nutlin-3a (-)","1047","EW-12","949162","UNCLASSIFIED","bone","ewings_sarcoma","3.8734765495340184",".97283760230001837","10",".058022935222962986","-.30371611145751787","GDSC2"
"Nutlin-3a (-)","1047","EW-1","949163","UNCLASSIFIED","bone","ewings_sarcoma","4.3020185513626421",".97830110140083237","10",".055292693409982288","-.063905971218051666","GDSC2"
"Nutlin-3a (-)","1047","EW-18","949164","UNCLASSIFIED","bone","ewings_sarcoma","5.260864660008683",".98175401634039661","10",".058936755583744102",".47265991684262015","GDSC2"
"Nutlin-3a (-)","1047","EW-16","949165","UNCLASSIFIED","bone","ewings_sarcoma","4.4576472216697338",".96125629103037524","10",".10517458341596557",".023183119448375755","GDSC2"
"Nutlin-3a (-)","1047","EW-13","949166","UNCLASSIFIED","bone","ewings_sarcoma","5.3666793762197722",".98789872573289961","8",".039239359026419084",".5318733470914675","GDSC2"
"Nutlin-3a (-)","1047","EW-22","949167","UNCLASSIFIED","bone","ewings_sarcoma","4.5861794211517175",".97283747960530709","10",".10126946036219373",".095109149222670719","GDSC2"
"Nutlin-3a (-)","1047","EW-24","949168","UNCLASSIFIED","bone","ewings_sarcoma","6.5059168274492309",".98459715279202187","10",".075689311474810755","1.1693854037384681","GDSC2"
"Nutlin-3a (-)","1047","LAN-6","949170","NB","nervous_system","neuroblastoma","1.6123135241373061",".8107636984519867","10",".086843666656821056","-1.5690525776868651","GDSC2"
"Nutlin-3a (-)","1047","NB10","949171","NB","nervous_system","neuroblastoma","1.4502123611829618",".81730564689170881","10",".067040239271583021","-1.6597636455756264","GDSC2"
"Nutlin-3a (-)","1047","NB12","949172","NB","nervous_system","neuroblastoma","2.0302890694206566",".84440282020916957","10",".068386610209297607","-1.3351553781046595","GDSC2"
"Nutlin-3a (-)","1047","NB6","949173","NB","nervous_system","neuroblastoma","5.3975313555737801",".98406225477258569","10",".034694478559109891",".54913797334508851","GDSC2"
"Nutlin-3a (-)","1047","NB7","949174","NB","nervous_system","neuroblastoma","4.8956869854873162",".9731005898876296","10",".065482285047959707",".26830816376915556","GDSC2"
"Nutlin-3a (-)","1047","NB17","949175","NB","nervous_system","neuroblastoma",".80937380395313507",".75502341554211949","10",".044906640035834063","-2.0183739652744626","GDSC2"
"Nutlin-3a (-)","1047","NB5","949176","NB","nervous_system","neuroblastoma","3.6729506172442785",".93089376163022219","10",".071712774247306266","-.41592950416781505","GDSC2"
"Nutlin-3a (-)","1047","NB13","949177","NB","nervous_system","neuroblastoma","4.9037625946818419",".98601455621728107","10",".028209868739834425",".27282723766435057","GDSC2"
"Nutlin-3a (-)","1047","NB14","949178","NB","nervous_system","neuroblastoma","3.7257837071541076",".97219398986843653","10",".070928983236127605","-.38636434918534684","GDSC2"
"Nutlin-3a (-)","1047","NB1","949179","NB","nervous_system","neuroblastoma","3.8966777742525993",".93866541555801175","10",".086086685084028558","-.29073281243490473","GDSC2"
"Nutlin-3a (-)","1047","RH-1","971773","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","3.3942723843659972",".97347250834706123","10",".073026185070920624","-.57187656611987281","GDSC2"
"Nutlin-3a (-)","1047","MZ2-MEL","971777","SKCM","skin","melanoma","1.1417847900545093",".76848599119371697","10",".076956647643871556","-1.8323583008729403","GDSC2"
"Nutlin-3a (-)","1047","Jurkat","998184","ALL","blood","T_cell_leukemia","3.596733072875828",".97510610515776452","10",".057636294798787943","-.45858049269569151","GDSC2"
"Nutlin-3a (-)","1047","LS-180","998189","COREAD","digestive_system","large_intestine","1.5833848495870901",".79429485482380657","10",".072118516931476237","-1.5852409313866818","GDSC2"
"Nutlin-3a (-)","1047","BICR22","1240121","HNSC","aero_digestive_tract","head_and_neck","5.5901732716166235",".98976752109361765","10",".039536106435604471",".65693950669562429","GDSC2"
"Nutlin-3a (-)","1047","BICR78","1240122","HNSC","aero_digestive_tract","head_and_neck","6.3650365589124132",".9824509286015064","10",".061490105868952004","1.0905494511115921","GDSC2"
"Nutlin-3a (-)","1047","CCK-81","1240123","COREAD","digestive_system","large_intestine","3.2806023011459176",".93683664504750741","10",".10785823059736367","-.63548582374624718","GDSC2"
"Nutlin-3a (-)","1047","COLO-783","1240125","SKCM","skin","melanoma","5.0488325046872822",".97545454368784856","10",".098639501805335414",".35400769445617691","GDSC2"
"Nutlin-3a (-)","1047","EN","1240127","UCEC","urogenital_system","endometrium","5.6893782277663449",".97623577378266602","10",".071297127938527757",".71245414550628794","GDSC2"
"Nutlin-3a (-)","1047","ES-2","1240128","UNCLASSIFIED","urogenital_system","ovary","5.0473275095430914",".97409720570588754","10",".076560920509370287",".35316550607079567","GDSC2"
"Nutlin-3a (-)","1047","FU-OV-1","1240129","OV","urogenital_system","ovary","6.0091667403375517",".97139260422375207","10",".090739401567323588",".89140633156841298","GDSC2"
"Nutlin-3a (-)","1047","G-MEL","1240130","SKCM","skin","melanoma","1.1243184940417732",".79683841342278217","10",".099776644021696906","-1.8421323600746176","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2591","1240131","MESO","lung","mesothelioma","4.9875481219304563",".94594840526388224","10",".038724779392680951",".31971323472832791","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2595","1240132","MESO","lung","mesothelioma","6.0921212993120637",".98540720505926849","10",".065839867020971929",".93782732259448331","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2731","1240134","MESO","lung","mesothelioma","5.616325975876781",".97480400559941549","10",".057752891024764753",".6715744401432393","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2803","1240135","MESO","lung","mesothelioma","3.3842889171102062",".92336757581928308","10",".053891431744687565","-.57746326864254605","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2804","1240136","MESO","lung","mesothelioma","5.824561149200278",".96913438980731881","10",".066379602632371137",".78810188880501009","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2810","1240137","MESO","lung","mesothelioma","3.4543144154071692",".93111839104450833","10",".12632482718640031","-.53827732071847589","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2869","1240138","MESO","lung","mesothelioma","3.3114136255860882",".90278900993818623","10",".032126135729169343","-.61824394779609038","GDSC2"
"Nutlin-3a (-)","1047","NCI-H290","1240139","MESO","lung","mesothelioma","2.1699104798594946",".86229103612255242","10",".061879897465897067","-1.2570238767001374","GDSC2"
"Nutlin-3a (-)","1047","NCI-H3118","1240140","UNCLASSIFIED","aero_digestive_tract","head_and_neck","5.627727044198191",".97826269119155052","10",".051629125685706989",".67795442572544717","GDSC2"
"Nutlin-3a (-)","1047","NCI-H513","1240141","MESO","lung","mesothelioma","7.477115416052138",".98402772653267612","10",".04339572987690328","1.712863682972283","GDSC2"
"Nutlin-3a (-)","1047","HARA","1240142","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","3.7445216238367456",".94524312846999103","10",".09511456937810403","-.37587869688455822","GDSC2"
"Nutlin-3a (-)","1047","HCC-15","1240143","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","5.4846052969288417",".98028473198710031","10",".064195905308041951",".59786415187241726","GDSC2"
"Nutlin-3a (-)","1047","HCC-366","1240144","UNCLASSIFIED","lung","lung_NSCLC_not_specified","5.8568485253954998",".97581203841754116","10",".085167278081133765",".80616975655263157","GDSC2"
"Nutlin-3a (-)","1047","HCC-44","1240145","LUAD","lung","lung_NSCLC_adenocarcinoma","5.1649557134708308",".97835223441160557","10",".059690459919440907",".41898970990533235","GDSC2"
"Nutlin-3a (-)","1047","HCC-827","1240146","LUAD","lung","lung_NSCLC_adenocarcinoma","6.186501040630259",".97111558701291356","10",".058559572988728797",".99064179329911251","GDSC2"
"Nutlin-3a (-)","1047","Hep3B2-1-7","1240147","LIHC","digestive_system","liver","3.8280493360609156",".96870973497265722","10",".098907917654627239","-.32913697192670821","GDSC2"
"Nutlin-3a (-)","1047","Hs-633T","1240149","UNCLASSIFIED","soft_tissue","fibrosarcoma","1.7875355804159705",".85575837331083726","10",".085250269563139344","-1.470999118026129","GDSC2"
"Nutlin-3a (-)","1047","Hs-683","1240150","LGG","nervous_system","glioma","3.2094057366366173",".93201247941087995","10",".07004609847191394","-.67532709495581078","GDSC2"
"Nutlin-3a (-)","1047","Hs-746T","1240151","STAD","digestive_system","stomach","6.3710608467080032",".9783690639340864","10",".060570913580184467","1.0939206149530329","GDSC2"
"Nutlin-3a (-)","1047","IGR-37","1240153","SKCM","skin","melanoma","5.5863649730231746",".98903833051794665","10",".062197103562576551",".654808400255948","GDSC2"
"Nutlin-3a (-)","1047","IHH-4","1240154","THCA","thyroid","thyroid","2.3652672736144482",".88772840161404709","10",".10011369276952824","-1.1477031102240363","GDSC2"
"Nutlin-3a (-)","1047","IM-95","1240155","STAD","digestive_system","stomach","4.3549350723637872",".96426290550265104","10",".077110854028045697","-.034294128579243001","GDSC2"
"Nutlin-3a (-)","1047","JHH-2","1240157","LIHC","digestive_system","liver","4.6726867570951001",".95965302988262069","10",".11681528489911466",".14351825795834458","GDSC2"
"Nutlin-3a (-)","1047","JHH-4","1240158","LIHC","digestive_system","liver","5.487864642124312",".97189998509048792","10",".077445594406906682",".59968806650640716","GDSC2"
"Nutlin-3a (-)","1047","JHH-6","1240159","LIHC","digestive_system","liver","7.0750040623455961",".98344052654824277","10",".02639602345360037","1.4878440122917636","GDSC2"
"Nutlin-3a (-)","1047","JHH-7","1240160","LIHC","digestive_system","liver","6.2815259274077055",".98032012823374881","10",".06428121441919224","1.0438172844460734","GDSC2"
"Nutlin-3a (-)","1047","JHU-011","1240161","HNSC","aero_digestive_tract","head_and_neck","4.5576072444171496",".97378073994194514","10",".049910281075964541",".07912029006668149","GDSC2"
"Nutlin-3a (-)","1047","JHU-022","1240162","HNSC","aero_digestive_tract","head_and_neck","6.9967777707411329",".97630763162390821","10",".065912630187912699","1.4440689380165899","GDSC2"
"Nutlin-3a (-)","1047","KYM-1","1240166","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma",".75379191403710899",".74916468603670672","10",".072817151401017161","-2.0494773361428034","GDSC2"
"Nutlin-3a (-)","1047","KYSE-220","1240167","ESCA","aero_digestive_tract","oesophagus","5.9825070817438242",".98747618561502992","10",".054341672001421988",".87648770879907523","GDSC2"
"Nutlin-3a (-)","1047","LN-18","1240168","GBM","nervous_system","glioma","5.2312086614815581",".98261736833355384","10",".042606316904706489",".45606455597861018","GDSC2"
"Nutlin-3a (-)","1047","LN-229","1240169","GBM","nervous_system","glioma","6.0171123269440709",".98481325738990211","10",".082685398871400126",".8958526454192457","GDSC2"
"Nutlin-3a (-)","1047","LNZTA3WT4","1240170","GBM","nervous_system","glioma","4.077717401748953",".95411166199011188","10",".062557227163526907","-.1894238665823503","GDSC2"
"Nutlin-3a (-)","1047","MDA-MB-436","1240172","BRCA","breast","breast","6.8965311746325915",".98904285635000155","10",".039307671053940209","1.3879714022587477","GDSC2"
"Nutlin-3a (-)","1047","MDST8","1240173","COREAD","digestive_system","large_intestine","2.2117043474782738",".87049613690953764","10",".08316950092110785","-1.2336362199196074","GDSC2"
"Nutlin-3a (-)","1047","MFE-319","1240174","UCEC","urogenital_system","endometrium","4.3347684902572166",".96474148136030968","10",".09329307121125778","-.045579255503771197","GDSC2"
"Nutlin-3a (-)","1047","ML-1","1240178","THCA","thyroid","thyroid","5.9593564815699933",".96374678910799239","10",".05446863483262538",".86353273903969474","GDSC2"
"Nutlin-3a (-)","1047","MS751","1240179","CESC","urogenital_system","cervix","5.1809957753077409",".98988402223474303","10",".043957135660805446",".42796565499856826","GDSC2"
"Nutlin-3a (-)","1047","NB(TU)1-10","1240181","NB","nervous_system","neuroblastoma","3.7947517244968627",".95753592181393743","10",".05855260225488311","-.34777016275687583","GDSC2"
"Nutlin-3a (-)","1047","NCI-H1836","1240182","SCLC","lung","lung_small_cell_carcinoma","6.9937036170853997",".98679150804411497","10",".024025858666083168","1.4423486557195144","GDSC2"
"Nutlin-3a (-)","1047","NCI-H1869","1240183","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","6.1484781621816174",".97974022012126094","10",".075502427071168235",".96936436477596066","GDSC2"
"Nutlin-3a (-)","1047","NCI-H1915","1240184","UNCLASSIFIED","lung","lung_NSCLC_large_cell","6.0637693228713614",".97277570565220794","10",".042038469217854459",".92196168651377575","GDSC2"
"Nutlin-3a (-)","1047","NCI-H1944","1240185","LUAD","lung","lung_NSCLC_adenocarcinoma","3.0562937153936787",".8861301037533087","10",".071098978746455752","-.76100788033959887","GDSC2"
"Nutlin-3a (-)","1047","NCI-H196","1240186","SCLC","lung","lung_small_cell_carcinoma","5.1780408266271074",".98350589989195325","10",".10193457512813656",".42631207925924891","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2023","1240187","LUAD","lung","lung_NSCLC_adenocarcinoma","5.1984977478685881",".96354452450364791","10",".066276138174933108",".43775967863306492","GDSC2"
"Nutlin-3a (-)","1047","NCI-H211","1240189","SCLC","lung","lung_small_cell_carcinoma","4.4744139132225857",".98309113677456794","10",".083586316118920048",".032565683200549679","GDSC2"
"Nutlin-3a (-)","1047","NCI-H3122","1240190","LUAD","lung","lung_NSCLC_adenocarcinoma","5.6163836207849176",".97497192259380949","10",".074900639877553826",".67160669796964922","GDSC2"
"Nutlin-3a (-)","1047","NCI-H647","1240191","UNCLASSIFIED","lung","lung_NSCLC_not_specified","5.0149314499337576",".96856108621249415","10",".061228928519551445",".33503681958272707","GDSC2"
"Nutlin-3a (-)","1047","NCI-H841","1240192","SCLC","lung","lung_small_cell_carcinoma","4.9775693036951436",".97367795263025536","10",".068231454887566309",".31412913377620827","GDSC2"
"Nutlin-3a (-)","1047","NCI-H847","1240193","SCLC","lung","lung_small_cell_carcinoma","4.1813401838064701",".98588419489843837","10",".096137362519726349","-.1314370326403313","GDSC2"
"Nutlin-3a (-)","1047","OSC-20","1240196","HNSC","aero_digestive_tract","head_and_neck","6.0460441483143175",".98097026383649732","10",".061795849501623666",".91204276006512963","GDSC2"
"Nutlin-3a (-)","1047","OV-90","1240197","OV","urogenital_system","ovary","7.2589816875177062",".9802401937123385","10",".038585533109771426","1.5907970481789937","GDSC2"
"Nutlin-3a (-)","1047","OVISE","1240198","OV","urogenital_system","ovary","3.7370013555849098",".92919229237390266","10",".064149710522196202","-.38008700453332017","GDSC2"
"Nutlin-3a (-)","1047","OVKATE","1240199","OV","urogenital_system","ovary","8.4988858564023122",".97727580583526341","10",".044165949587247247","2.2846417386759237","GDSC2"
"Nutlin-3a (-)","1047","OVMIU","1240200","OV","urogenital_system","ovary","3.578120738416728",".88614273568021251","10",".071351963428047324","-.46899586975972452","GDSC2"
"Nutlin-3a (-)","1047","PA-TU-8988T","1240201","PAAD","pancreas","pancreas","5.1645608038525586",".98008503294022209","10",".05067791020527912",".41876872029279572","GDSC2"
"Nutlin-3a (-)","1047","PC-3_[JPC-3]","1240202","LUAD","lung","lung_NSCLC_adenocarcinoma","6.2732567940616573",".97589155561709162","10",".075326945258300262","1.0391899153225965","GDSC2"
"Nutlin-3a (-)","1047","PCI-15A","1240204","HNSC","aero_digestive_tract","head_and_neck","3.9091382146030407",".968203900820647","10",".029618290294958848","-.28376000712029331","GDSC2"
"Nutlin-3a (-)","1047","PCI-6A","1240206","HNSC","aero_digestive_tract","head_and_neck","4.3388665357327865",".96886432615943585","10",".074044480942980218","-.043286008036753622","GDSC2"
"Nutlin-3a (-)","1047","PE-CA-PJ15","1240207","HNSC","aero_digestive_tract","head_and_neck","4.6350628783497738",".96802879309265233","10",".098563161076224245",".12246410784057492","GDSC2"
"Nutlin-3a (-)","1047","RERF-GC-1B","1240209","STAD","digestive_system","stomach","5.0073336049447867",".97621500056276012","10",".083420537831366534",".33078510034739417","GDSC2"
"Nutlin-3a (-)","1047","RH-41","1240210","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","3.7028751026280045",".96877960643739702","10",".079792066970762771","-.39918389928931125","GDSC2"
"Nutlin-3a (-)","1047","SISO","1240212","CESC","urogenital_system","cervix","5.4865028680305681",".98463358765290099","10",".047993772268446831",".59892602396448202","GDSC2"
"Nutlin-3a (-)","1047","SKN","1240215","UNCLASSIFIED","urogenital_system","uterus","5.733581253625883",".97394423377022077","10",".081882875159131369",".7371899561973102","GDSC2"
"Nutlin-3a (-)","1047","SNU-398","1240217","LIHC","digestive_system","liver","4.9513363014885678",".97264096908870534","10",".055648261317808083",".29944926596577848","GDSC2"
"Nutlin-3a (-)","1047","SU8686","1240218","PAAD","pancreas","pancreas","6.7197516655779612",".98035379387287347","10",".062107637512916675","1.2890463991622991","GDSC2"
"Nutlin-3a (-)","1047","SUIT-2","1240219","PAAD","pancreas","pancreas","6.2434433889787115",".9754688146829511","10",".064857753757196115","1.0225064704713347","GDSC2"
"Nutlin-3a (-)","1047","SW156","1240220","KIRC","kidney","kidney","2.126179521281963",".837006810381696","10",".066807830384257597","-1.2814955207036067","GDSC2"
"Nutlin-3a (-)","1047","TC-71","1240221","UNCLASSIFIED","bone","ewings_sarcoma","4.372904673475019",".9834979980968922","10",".047077180944618414","-.024238422151066384","GDSC2"
"Nutlin-3a (-)","1047","TOV-21G","1240222","OV","urogenital_system","ovary","2.6756226575645736",".86943886506009205","10",".10903317677652533","-.97402965970677169","GDSC2"
"Nutlin-3a (-)","1047","TT2609-C02","1240223","THCA","thyroid","thyroid","7.0531470076651432",".9749827218146605","10",".055068977262129629","1.4756129046622315","GDSC2"
"Nutlin-3a (-)","1047","VMRC-RCW","1240224","KIRC","kidney","kidney","5.9809771476615037",".96407554959266328","10",".062396753030399682",".87563156469821024","GDSC2"
"Nutlin-3a (-)","1047","WM278","1240226","SKCM","skin","melanoma","3.2824517707749101",".88979800346455007","10",".052618812881775202","-.63445086901787795","GDSC2"
"Nutlin-3a (-)","1047","SUP-B15","1247871","ALL","blood","lymphoblastic_leukemia","-.51226333837807525",".6029495251797492","10",".10772317523391484","-2.7579560531345031","GDSC2"
"Nutlin-3a (-)","1047","H3255","1247873","LUAD","lung","lung_NSCLC_adenocarcinoma","5.8751825719051523",".95842731877400678","10",".083458737305340661",".81642940495553162","GDSC2"
"Nutlin-3a (-)","1047","451Lu","1287706","SKCM","skin","melanoma","5.3983965847020006",".98324135682170588","10",".045546905320082889",".54962215159994432","GDSC2"
"Nutlin-3a (-)","1047","OCI-AML3","1290455","LAML","blood","acute_myeloid_leukaemia","1.2279906220508783",".80188302219118412","10",".07655031228890237","-1.7841179123642394","GDSC2"
"Nutlin-3a (-)","1047","ASH-3","1290722","THCA","thyroid","thyroid","5.8278371212404911",".98893560878315756","10",".051962435693937402",".7899351077451181","GDSC2"
"Nutlin-3a (-)","1047","BICR10","1290724","HNSC","aero_digestive_tract","head_and_neck","6.0416291595537945",".98080368606247847","10",".069652290909949635",".90957215258838553","GDSC2"
"Nutlin-3a (-)","1047","BICR31","1290725","HNSC","aero_digestive_tract","head_and_neck","3.2717428440739202",".9527597310790703","10",".071895881119134156","-.64044353532134468","GDSC2"
"Nutlin-3a (-)","1047","CAL-29","1290730","BLCA","urogenital_system","bladder","5.6805299581250983",".98925368236684807","10",".048485935589207475",".7075026943661672","GDSC2"
"Nutlin-3a (-)","1047","CAL-78","1290765","UNCLASSIFIED","bone","chondrosarcoma","5.456823890805933",".98198954680767958","10",".072146874940063305",".58231780432665536","GDSC2"
"Nutlin-3a (-)","1047","CHSA0011","1290767","UNCLASSIFIED","bone","chondrosarcoma","2.389626089553238",".84052580257548437","10",".089490436208142801","-1.1340720284597694","GDSC2"
"Nutlin-3a (-)","1047","CHSA0108","1290768","UNCLASSIFIED","bone","chondrosarcoma","6.4171907022541985",".97797843980111188","10",".038214656070728062","1.1197346707061568","GDSC2"
"Nutlin-3a (-)","1047","CL-11","1290769","COREAD","digestive_system","large_intestine","6.159508004251613",".96243839187327906","10",".071698783445455466",".975536613849186","GDSC2"
"Nutlin-3a (-)","1047","CS1","1290795","UNCLASSIFIED","bone","bone_other","5.4557097155506993",".9689754375890276","10",".077398073836175668",".58169431696002905","GDSC2"
"Nutlin-3a (-)","1047","DAN-G","1290797","PAAD","pancreas","pancreas","5.478388318150575",".98247301142964527","10",".074461782221743267",".59438515904016243","GDSC2"
"Nutlin-3a (-)","1047","EFM-192A","1290798","BRCA","breast","breast","5.6090280318662984",".98192787305533635","10",".078299797827475801",".66749054412103925","GDSC2"
"Nutlin-3a (-)","1047","FU97","1290806","STAD","digestive_system","stomach","3.3551067753052108",".90002401530065679","10",".10549610006288263","-.59379346145651091","GDSC2"
"Nutlin-3a (-)","1047","G-292-Clone-A141B1","1290807","UNCLASSIFIED","bone","osteosarcoma","5.704752329947163",".97169742961345407","10",".088873904359020706",".72105742262803019","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2369","1290808","MESO","lung","mesothelioma","4.9973279814346885",".97644243121407903","10",".078386457167813867",".32518599928635156","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2373","1290809","MESO","lung","mesothelioma","2.9048139409128813",".87022751528528364","10",".073936791758744319","-.84577526791578772","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2461","1290810","MESO","lung","mesothelioma","3.7685015548256091",".89404012477348604","10",".066058174900150354","-.36245963740186182","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2722","1290812","MESO","lung","mesothelioma","3.6578462094339312",".85831361863845412","10",".064452055701890179","-.42438186155583602","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2795","1290813","MESO","lung","mesothelioma","2.060007320924337",".84824462239626364","10",".073520591600978569","-1.3185251807602709","GDSC2"
"Nutlin-3a (-)","1047","NCI-H2818","1290814","MESO","lung","mesothelioma","3.9430572841172746",".93789377308406296","10",".097348788315134674","-.26477905126931106","GDSC2"
"Nutlin-3a (-)","1047","HCC1428","1290905","BRCA","breast","breast","7.6010987437200184",".98505197745779793","10",".047928174979753248","1.7822441849266288","GDSC2"
"Nutlin-3a (-)","1047","HCC202","1290906","BRCA","breast","breast","5.1151204780046351",".99018594076199018","10",".036025322597857297",".3911021405305235","GDSC2"
"Nutlin-3a (-)","1047","HCC-78","1290908","LUAD","lung","lung_NSCLC_adenocarcinoma","4.8258466372643154",".95890450706554697","10",".094723160674207663",".22922582497794236","GDSC2"
"Nutlin-3a (-)","1047","HDQ-P1","1290922","BRCA","breast","breast","5.9964687590100203",".98470648322448018","10",".072758985821215941",".88430059941165884","GDSC2"
"Nutlin-3a (-)","1047","ALL-SIL","1295740","ALL","blood","T_cell_leukemia","4.0201648032484343",".98451550653214548","10",".091245154201143833","-.22163003694292671","GDSC2"
"Nutlin-3a (-)","1047","AMO-1","1295741","MM","blood","haematopoietic_neoplasm_other",".63201654852263778",".74837092971434149","10",".11930197453565956","-2.1176222725950673","GDSC2"
"Nutlin-3a (-)","1047","COR-L303","1297438","SCLC","lung","lung_small_cell_carcinoma","5.0476754109370159",".98895086658844733","10",".028238778000137629",".35336019009642333","GDSC2"
"Nutlin-3a (-)","1047","COR-L95","1297439","SCLC","lung","lung_small_cell_carcinoma","5.5265241573478434",".97725921815687511","10",".045273884709546651",".62132175405111689","GDSC2"
"Nutlin-3a (-)","1047","DND-41","1297446","ALL","blood","T_cell_leukemia","3.8950667967589174",".988930239766587","10",".058690322307060026","-.29163430805735008","GDSC2"
"Nutlin-3a (-)","1047","EJM","1297447","MM","blood","lymphoid_neoplasm_other","4.5177787111554064",".98702244299377495","10",".063487559339622093",".056832425385332258","GDSC2"
"Nutlin-3a (-)","1047","Farage","1297449","DLBC","blood","B_cell_lymphoma","1.3907316046627509",".83511672643906842","10",".072674245155152292","-1.6930488043273832","GDSC2"
"Nutlin-3a (-)","1047","HeLa","1298134","CESC","urogenital_system","cervix","4.0487351714520754",".97902431266023215","10",".0979670520467784","-.20564218983255572","GDSC2"
"Nutlin-3a (-)","1047","HPAC","1298136","PAAD","pancreas","pancreas","7.1995743992894168",".97724250298970372","10",".059443308553908912","1.5575530019466952","GDSC2"
"Nutlin-3a (-)","1047","Hs-766T","1298141","PAAD","pancreas","pancreas","7.4734114973433625",".97173588329877247","10",".059859006874173795","1.7107909870377027","GDSC2"
"Nutlin-3a (-)","1047","Hs-939-T","1298144","SKCM","skin","melanoma","2.6295065802052671",".86980056891695057","10",".063848062066613004","-.99983600524965732","GDSC2"
"Nutlin-3a (-)","1047","Hs-940-T","1298145","SKCM","skin","melanoma","5.3639272146171253",".97139090845204368","10",".094211974026864209",".53033325007162779","GDSC2"
"Nutlin-3a (-)","1047","huH-1","1298146","LIHC","digestive_system","liver","6.1046735121888922",".97845040758657575","10",".062864406619897686",".94485148339427272","GDSC2"
"Nutlin-3a (-)","1047","JHH-1","1298151","LIHC","digestive_system","liver","5.549989745947145",".97732727856766088","10",".059300401577705913",".63445298988981658","GDSC2"
"Nutlin-3a (-)","1047","JHU-029","1298156","HNSC","aero_digestive_tract","head_and_neck","4.4626783135112236",".96766088453035204","10",".098926763927551023",".025998495385663182","GDSC2"
"Nutlin-3a (-)","1047","JIMT-1","1298157","BRCA","breast","breast","6.0998558220702037",".99247408769771617","10",".043769294841792428",".94215552608305686","GDSC2"
"Nutlin-3a (-)","1047","K2","1298160","SKCM","skin","melanoma","3.066299253482728",".89610962122820226","10",".065511089294299413","-.75540882707978374","GDSC2"
"Nutlin-3a (-)","1047","KMH-2","1298167","THCA","thyroid","thyroid","4.1504860156450709",".97683820820447553","10",".066486173064488091","-.14870288374053728","GDSC2"
"Nutlin-3a (-)","1047","KMRC-1","1298168","KIRC","kidney","kidney","4.0486695760812763",".94289404343220184","10",".065058837814074594","-.20567889670143499","GDSC2"
"Nutlin-3a (-)","1047","KMRC-20","1298169","KIRC","kidney","kidney","6.0585352157725127",".98464730875287176","10",".047249525550869614",".91903270416887783","GDSC2"
