,Drug Name,Cell Line Name,TCGA Classification,Tissue,IC50,AUC,Z score
492,Nutlin-3a (-),SU-DHL-1,UNCLASSIFIED,blood,4.97686066001675,0.9870802964248007,0.3137325800214532
493,Nutlin-3a (-),SUP-T1,ALL,blood,5.001291422774469,0.976802310757297,0.3274039228958645
494,Nutlin-3a (-),SW13,ACC,kidney,4.692977971458801,0.9799208970327729,0.15487312852278098
495,Nutlin-3a (-),SW1088,GBM,nervous_system,6.4339197789736255,0.9801375862431398,1.1290961853699335
496,Nutlin-3a (-),SW1116,COREAD,digestive_system,5.534748250481105,0.9768579885662368,0.6259239188779347
497,Nutlin-3a (-),SW1417,COREAD,digestive_system,9.340026182763635,0.9805402514435294,2.755340010409032
498,Nutlin-3a (-),SW1463,COREAD,digestive_system,5.508611043395602,0.9793094305030092,0.6112976575782337
499,Nutlin-3a (-),SW1710,BLCA,urogenital_system,5.892234043453838,0.9795466103471456,0.8259713302882435
500,Nutlin-3a (-),SW1783,LGG,nervous_system,6.218540777522512,0.9891232436719677,1.0085710832277095
501,Nutlin-3a (-),SW48,COREAD,digestive_system,1.383896546336952,0.7792754024011455,-1.6968736716418134
502,Nutlin-3a (-),SW626,OV,urogenital_system,7.226849271005808,0.977737180804059,1.5728158951599878
503,Nutlin-3a (-),SW684,UNCLASSIFIED,soft_tissue,6.268062080616922,0.9679655760315607,1.0362829774860014
504,Nutlin-3a (-),SW837,COREAD,digestive_system,6.164361349906641,0.9847182044492334,0.97825252383513
505,Nutlin-3a (-),SW872,UNCLASSIFIED,soft_tissue,5.4432248945427695,0.9746637510968672,0.5747078683412222
506,Nutlin-3a (-),SW948,COREAD,digestive_system,6.355111449347116,0.9865534532268627,1.0849954052850694
507,Nutlin-3a (-),SW962,UNCLASSIFIED,urogenital_system,4.591549048012965,0.9630834386140048,0.09811396780552756
508,Nutlin-3a (-),SW982,UNCLASSIFIED,soft_tissue,0.7645200469921346,0.729560151008344,-2.0434739221075997
509,Nutlin-3a (-),T84,COREAD,digestive_system,5.807602825810935,0.9865763857733907,0.7786120887553738
510,Nutlin-3a (-),TALL-1,ALL,blood,3.389010394788911,0.9536314443444128,-0.5748211513718087
511,Nutlin-3a (-),TGBC1TKB,UNCLASSIFIED,digestive_system,6.315250363419184,0.9784390119798794,1.0626893242809077
512,Nutlin-3a (-),TGBC11TKB,STAD,digestive_system,6.328413284954388,0.9895760120829962,1.0700552348470806
513,Nutlin-3a (-),THP-1,LAML,blood,5.095443038408004,0.9867825528285542,0.38009073551284506
514,Nutlin-3a (-),TUR,DLBC,blood,4.108129076844513,0.9908760252262893,-0.17240563257386726
515,Nutlin-3a (-),TYK-nu,UNCLASSIFIED,urogenital_system,6.502542277189724,0.976073242841648,1.1674970208786213
516,Nutlin-3a (-),U-2-OS,UNCLASSIFIED,bone,4.195862167394693,0.9626933374638356,-0.12331059717779388
517,Nutlin-3a (-),U-698-M,UNCLASSIFIED,blood,3.067410905929653,0.9464080285572009,-0.7547867514651253
518,Nutlin-3a (-),UACC-893,BRCA,breast,5.255444576210136,0.979243949003821,0.4696268627888914
519,Nutlin-3a (-),UMC-11,UNCLASSIFIED,lung,5.150907353978816,0.9758842824812816,0.4111283123164404
520,Nutlin-3a (-),VMRC-RCZ,KIRC,kidney,7.965018796161168,0.9766009339430208,1.9858921784476145
521,Nutlin-3a (-),WM-115,SKCM,skin,2.7286725725859853,0.867548486058114,-0.9443431703855591
522,Nutlin-3a (-),WSU-NHL,UNCLASSIFIED,blood,2.9877400038805586,0.9423555676402371,-0.7993702231245462
523,Nutlin-3a (-),YAPC,PAAD,pancreas,6.680548208000042,0.9721965963009424,1.2671083239689311
524,Nutlin-3a (-),YH-13,GBM,nervous_system,5.693909055124015,0.9811727110910179,0.7149895757311139
525,Nutlin-3a (-),ZR-75-30,BRCA,breast,5.8027177032433706,0.9613996352322512,0.7758783965548057
526,Nutlin-3a (-),RCC10RGB,KIRC,kidney,3.923887890566476,0.8853797431761737,-0.27550615604808804
527,Nutlin-3a (-),KURAMOCHI,UNCLASSIFIED,urogenital_system,6.787843027359351,0.9828246267244816,1.327150013156293
528,Nutlin-3a (-),KM-H2,UNCLASSIFIED,blood,2.2476375943810214,0.9020935598949338,-1.2135281396328743
529,Nutlin-3a (-),HuO-3N1,UNCLASSIFIED,bone,5.668993106304602,0.9791143919716508,0.7010467249601593
530,Nutlin-3a (-),OE19,ESCA,aero_digestive_tract,5.263710308041153,0.9691901780970994,0.474252328440146
531,Nutlin-3a (-),SUP-B8,UNCLASSIFIED,blood,1.9152099908908673,0.897251701028959,-1.3995531030490014
532,Nutlin-3a (-),NCI-H838,LUAD,lung,4.7488216993509935,0.9741275587254631,0.18612302272259543
533,Nutlin-3a (-),Ramos-2G6-4C10,UNCLASSIFIED,blood,3.765579990962338,0.9916029526321901,-0.3640945311503856
534,Nutlin-3a (-),RPMI-8866,LCML,blood,1.0431404343005748,0.7862739835808482,-1.8875592302713216
535,Nutlin-3a (-),QIMR-WIL,LAML,blood,0.9974723834475364,0.7905368324842195,-1.91311486223458
536,Nutlin-3a (-),PSN1,PAAD,pancreas,6.487412816104931,0.9857853434267289,1.1590306437930384
537,Nutlin-3a (-),OAW-42,OV,urogenital_system,4.860222269564808,0.9628546191973087,0.24846227127171347
538,Nutlin-3a (-),OE33,ESCA,aero_digestive_tract,6.048281128355403,0.976922487172597,0.9132945638441676
539,Nutlin-3a (-),CW-2,COREAD,digestive_system,2.4884542278923414,0.8950781767965091,-1.078768255168993
540,Nutlin-3a (-),CHP-126,NB,nervous_system,0.30775102528532045,0.6735371054361835,-2.299079773308061
541,Nutlin-3a (-),CGTH-W-1,THCA,thyroid,5.814156174011404,0.9838259802824264,0.7822793123747309
542,Nutlin-3a (-),COLO-320-HSR,COREAD,digestive_system,4.260961050347395,0.9801504130122192,-0.08688156062197191
543,Nutlin-3a (-),ATN-1,ALL,blood,4.617716527405256,0.9929879974802643,0.11275716934937112
544,Nutlin-3a (-),CESS,LAML,blood,0.5277417201377211,0.7292310482764371,-2.175973988673608
545,Nutlin-3a (-),COLO-678,COREAD,digestive_system,5.292876967788631,0.9148165154817997,0.4905738575656776
546,Nutlin-3a (-),COLO-684,UCEC,urogenital_system,4.317001368710479,0.9497981684169232,-0.05552165529560956
547,Nutlin-3a (-),COLO-668,SCLC,lung,5.649347393163231,0.987236236888667,0.690053073921443
548,Nutlin-3a (-),LN-405,GBM,nervous_system,6.040571452414158,0.9841597584407226,0.908980264520457
549,Nutlin-3a (-),TGBC24TKB,UNCLASSIFIED,digestive_system,5.57546967229055,0.9733827009322243,0.6487114398985204
550,Nutlin-3a (-),A388,UNCLASSIFIED,skin,3.934116917236477,0.9392900289299244,-0.26978203960260816
551,Nutlin-3a (-),BFTC-909,KIRC,kidney,4.359832642119635,0.9702688532021674,-0.03155347098915676
552,Nutlin-3a (-),C2BBe1,COREAD,digestive_system,6.192015341638005,0.9652805500937538,0.9937275708713165
553,Nutlin-3a (-),SCC-25,HNSC,aero_digestive_tract,4.643626243124729,0.9777313677120976,0.12725612752322168
554,Nutlin-3a (-),AsPC-1,PAAD,pancreas,7.957621817150109,0.961409118448457,1.9817528628929637
555,Nutlin-3a (-),CA46,UNCLASSIFIED,blood,4.977111904934102,0.9791131722446328,0.31387317552576194
556,Nutlin-3a (-),AU565,BRCA,breast,4.415954539002255,0.9735307992036568,-0.00014791469713176
557,Nutlin-3a (-),BALL-1,UNCLASSIFIED,blood,3.993390713896852,0.9891201194376298,-0.23661269463993048
558,Nutlin-3a (-),BL-41,UNCLASSIFIED,blood,3.5313011090628,0.9955810505255034,-0.495195919774461
559,Nutlin-3a (-),BV-173,LCML,blood,0.18297011225688709,0.6865742808169542,-2.3689066003748827
560,Nutlin-3a (-),IA-LM,UNCLASSIFIED,lung,5.185625148583659,0.97727770936,0.43055623106761537
561,Nutlin-3a (-),TGW,NB,nervous_system,4.370427308811447,0.974651126487301,-0.02562474406317874
562,Nutlin-3a (-),AN3-CA,UCEC,urogenital_system,4.164645168879999,0.9677129406926813,-0.14077948648087243
563,Nutlin-3a (-),A204,UNCLASSIFIED,soft_tissue,2.903448048482403,0.8804444029058691,-0.8465396150600752
564,Nutlin-3a (-),NY,UNCLASSIFIED,bone,4.899590257498876,0.9737846573019826,0.2704924168983491
565,Nutlin-3a (-),C3A,LIHC,digestive_system,3.0535464252455733,0.8651868533419564,-0.7625452513158029
566,Nutlin-3a (-),A427,UNCLASSIFIED,lung,2.2712692403658434,0.8896324435729884,-1.2003039788422687
567,Nutlin-3a (-),CAL-85-1,BRCA,breast,5.987767633395034,0.9874533804646372,0.8794314893942806
568,Nutlin-3a (-),CHL-1,SKCM,skin,5.688315032916825,0.9849694788634809,0.7118591865410585
569,Nutlin-3a (-),RL,DLBC,blood,4.961850931831352,0.9869347674431984,0.3053332049176423
570,Nutlin-3a (-),NCI-H146,SCLC,lung,4.409378275824106,0.9663431587939486,-0.00382796143297983
571,Nutlin-3a (-),NCI-H1651,LUAD,lung,5.291878232756523,0.9850663474734191,0.49001497001885613
572,Nutlin-3a (-),RPMI-7951,SKCM,skin,4.025350386116725,0.9665995671583005,-0.2187282085350652
573,Nutlin-3a (-),SCC-4,HNSC,aero_digestive_tract,5.2358589679549565,0.9750933506130895,0.4586668461690316
574,Nutlin-3a (-),SNU-C1,COREAD,digestive_system,6.513221512731656,0.9830119863543512,1.1734730721455522
575,Nutlin-3a (-),ST486,UNCLASSIFIED,blood,3.907249354930268,0.9744449332901782,-0.2848170043366395
576,Nutlin-3a (-),SW1990,PAAD,pancreas,5.185968094643701,0.9709074739656209,0.4307481421111122
577,Nutlin-3a (-),UACC-812,BRCA,breast,3.1519759725034944,0.900150057729975,-0.7074645277673355
578,Nutlin-3a (-),SCC-15,HNSC,aero_digestive_tract,5.695820303469105,0.9801160985881598,0.7160591015458834
579,Nutlin-3a (-),CAPAN-2,PAAD,pancreas,7.3280887053946975,0.977851515242063,1.6294690186693914
580,Nutlin-3a (-),CAL-27,HNSC,aero_digestive_tract,5.254702499053103,0.9773282895921502,0.46921159981271365
581,Nutlin-3a (-),BC-3,DLBC,blood,1.4493542923164076,0.8540369714316038,-1.660243816980869
582,Nutlin-3a (-),BC-1,DLBC,blood,-0.3059300561041483,0.6290016398198683,-2.6424928939878125
583,Nutlin-3a (-),A704,KIRC,kidney,4.256261467575319,0.9562294860519441,-0.08951142560330251
584,Nutlin-3a (-),A101D,SKCM,skin,2.3120717856530044,0.8563788772879213,-1.177471061495338
585,Nutlin-3a (-),769-P,KIRC,kidney,1.934120245839232,0.835374242203804,-1.3889710110445284
586,Nutlin-3a (-),23132-87,STAD,digestive_system,2.295089137069172,0.8748690736375182,-1.18697447381233
587,Nutlin-3a (-),A431,UNCLASSIFIED,skin,4.2639162328532825,0.9553646849764716,-0.08522785403511193
588,Nutlin-3a (-),BFTC-905,BLCA,urogenital_system,5.11808557025737,0.9851454175867603,0.3927613925663038
589,Nutlin-3a (-),CAL-51,BRCA,breast,2.671705389331057,0.8909130108452313,-0.976221745057628
590,Nutlin-3a (-),SCC-3,DLBC,blood,3.762567526060468,0.9839051092573968,-0.3657802927035157
591,Nutlin-3a (-),RERF-LC-MS,LUAD,lung,3.4203732092445724,0.9411400312146136,-0.5572706641364309
592,Nutlin-3a (-),GAK,SKCM,skin,4.047567864233727,0.9611898084678594,-0.20629540960224024
593,Nutlin-3a (-),AM-38,GBM,nervous_system,3.790311151476952,0.9464150777789636,-0.35025508706792213
594,Nutlin-3a (-),A4-Fuk,DLBC,blood,4.000780042541339,0.976079319315552,-0.23247766019535185
595,Nutlin-3a (-),A3-KAW,DLBC,blood,0.4047091962087413,0.7248849167126995,-2.2448224252131443
596,Nutlin-3a (-),DOK,HNSC,aero_digestive_tract,4.436569515948456,0.9540686115752136,0.01138813192468553
597,Nutlin-3a (-),COR-L279,SCLC,lung,5.576776739381071,0.9930752967334973,0.6494428686521608
598,Nutlin-3a (-),CHP-134,NB,nervous_system,0.7217248634694021,0.7461503935527573,-2.0674219106790077
599,Nutlin-3a (-),NEC8,UNCLASSIFIED,urogenital_system,0.5756354191528702,0.7479644024734291,-2.1491728941988524
600,Nutlin-3a (-),CAS-1,GBM,nervous_system,5.583041099002098,0.964449811265528,0.6529483755868807
601,Nutlin-3a (-),ALL-PO,ALL,blood,2.739960866485556,0.9464881422928627,-0.9380262928529738
602,Nutlin-3a (-),OCI-AML2,LAML,blood,0.1818638099109243,0.6969942830888163,-2.3695256820975623
603,Nutlin-3a (-),MFM-223,BRCA,breast,6.886905688395462,0.9791355860179856,1.3825850242735107
604,Nutlin-3a (-),CML-T1,LCML,blood,0.99122300911098,0.7951988966349458,-1.9166119834727864
605,Nutlin-3a (-),CAL-54,KIRC,kidney,1.0035043892698852,0.7359810589951676,-1.909739379420736
606,Nutlin-3a (-),EFO-21,OV,urogenital_system,9.012769368016633,0.980274173363061,2.5722085966761368
607,Nutlin-3a (-),LS-1034,COREAD,digestive_system,4.975720431483963,0.980036236076961,0.3130945133601088
608,Nutlin-3a (-),22RV1,PRAD,urogenital_system,2.7155720231145626,0.8594039070411407,-0.9516741778306876
609,Nutlin-3a (-),8505C,THCA,thyroid,5.655029215585024,0.9731501393720302,0.6932325957092065
610,Nutlin-3a (-),B-CPAP,THCA,thyroid,5.645562318245965,0.97892503882726,0.687934963344526
611,Nutlin-3a (-),BPH-1,UNCLASSIFIED,urogenital_system,6.460221191467308,0.9840609947443392,1.1438143352635068
612,Nutlin-3a (-),CAL-148,BRCA,breast,0.9824184471867893,0.768759395284004,-1.9215389759747523
613,Nutlin-3a (-),CAL-39,CESC,urogenital_system,4.295135829346837,0.9637511487917924,-0.06775751091496945
614,Nutlin-3a (-),CaR-1,COREAD,digestive_system,5.9732673188610415,0.9874625232029772,0.8713171798351822
615,Nutlin-3a (-),HDLM-2,UNCLASSIFIED,blood,4.50564474541763,0.9754261678065806,0.05004231376775342
616,Nutlin-3a (-),HO-1-N-1,HNSC,aero_digestive_tract,4.6741768694277255,0.9803296932578418,0.14435211799058095
617,Nutlin-3a (-),HTC-C3,THCA,thyroid,5.673661930411576,0.978750648965168,0.703659377533464
618,Nutlin-3a (-),KGN,UNCLASSIFIED,urogenital_system,1.3315381602790506,0.7811579733498698,-1.7261731845242838
619,Nutlin-3a (-),KLE,UCEC,urogenital_system,6.356038320652475,0.9641544398966968,1.0855140782197494
620,Nutlin-3a (-),KNS-81-FD,LGG,nervous_system,3.2713781859819475,0.8997635730369,-0.6406475963184051
621,Nutlin-3a (-),KP-N-RT-BM-1,NB,nervous_system,1.1924385873503347,0.7758639230970255,-1.8040126680496933
622,Nutlin-3a (-),K5,THCA,thyroid,2.071997458299299,0.8459237811905012,-1.3118155548353656
623,Nutlin-3a (-),L-363,MM,blood,3.9462044304747574,0.9890478704553568,-0.26301792259085777
624,Nutlin-3a (-),MDA-MB-415,BRCA,breast,4.467081660752974,0.9793324583761922,0.02846258832185482
625,Nutlin-3a (-),NCI-H250,SCLC,lung,6.104898936256529,0.9785256035701756,0.9449776296694163
626,Nutlin-3a (-),NCI-H1975,LUAD,lung,5.398047118394046,0.9729741973623873,0.5494265918555972
627,Nutlin-3a (-),SW954,UNCLASSIFIED,urogenital_system,4.0194941214424285,0.9663595766430948,-0.22200534740787017
628,Nutlin-3a (-),TE-441-T,UNCLASSIFIED,soft_tissue,0.8569567796012475,0.7352384130345638,-1.9917467501718733
629,Nutlin-3a (-),MKN7,STAD,digestive_system,6.719738603267924,0.9807050746993277,1.2890390895534662
630,Nutlin-3a (-),MDA-MB-157,BRCA,breast,4.947723210383534,0.9772041420204554,0.2974273967419941
631,Nutlin-3a (-),MMAc-SF,SKCM,skin,4.290027071741544,0.9544074073998734,-0.07061634825774389
632,Nutlin-3a (-),MKN45,STAD,digestive_system,2.2578037551206087,0.8374843227783899,-1.2078392026739424
633,Nutlin-3a (-),NCI-H810,UNCLASSIFIED,lung,5.380997768676612,0.9780658891275258,0.5398858538899297
634,Nutlin-3a (-),MFH-ino,UNCLASSIFIED,soft_tissue,4.011807984062302,0.9119156250925795,-0.2263064746606552
635,Nutlin-3a (-),NOS-1,UNCLASSIFIED,bone,4.61146634462644,0.9790801039593043,0.10925959571058108
636,Nutlin-3a (-),PANC-03-27,PAAD,pancreas,4.997584364188798,0.9708186156346557,0.32532946990056355
637,Nutlin-3a (-),PANC-08-13,PAAD,pancreas,5.870533601774263,0.9731351453756724,0.8138278625762541
638,Nutlin-3a (-),PANC-10-05,PAAD,pancreas,6.772722909587021,0.95026000414972,1.3186888645455443
639,Nutlin-3a (-),RL95-2,UNCLASSIFIED,urogenital_system,4.925680663778899,0.9773582070500397,0.28509248868178894
640,Nutlin-3a (-),RO82-W-1,THCA,thyroid,7.149441863014422,0.955537686671387,1.5294990644017952
641,Nutlin-3a (-),SiHa,CESC,urogenital_system,5.761697632955364,0.9864313277663757,0.7529237532143075
642,Nutlin-3a (-),SKG-IIIa,CESC,urogenital_system,6.58114204373771,0.9791740553800026,1.211481090020576
643,Nutlin-3a (-),TT,THCA,thyroid,5.498420598583024,0.9329838064917297,0.6055951313633489
644,Nutlin-3a (-),VMRC-MELG,SKCM,skin,1.9370651366413756,0.8137603454945364,-1.3873230636479177
645,Nutlin-3a (-),TE-9,ESCA,aero_digestive_tract,5.478191639155245,0.9871487059506515,0.5942750983757445
646,Nutlin-3a (-),TE-11,ESCA,aero_digestive_tract,4.637080359812702,0.9825498097131555,0.12359308122122596
647,Nutlin-3a (-),TE-6,ESCA,aero_digestive_tract,5.853606343290187,0.9768590011630952,0.804355446305236
648,Nutlin-3a (-),TE-12,ESCA,aero_digestive_tract,5.505672635953585,0.9636189204507294,0.6096533382402365
649,Nutlin-3a (-),TC-YIK,UNCLASSIFIED,urogenital_system,4.422890646220833,0.978850952879802,0.00373349911459646
650,Nutlin-3a (-),YT,ALL,blood,1.545061053575778,0.8469881010223619,-1.6066867519988155
651,Nutlin-3a (-),BT-474,BRCA,breast,6.48501527337591,0.9790495861289432,1.1576889898696814
652,Nutlin-3a (-),OAW-28,OV,urogenital_system,5.660511593994144,0.9835176598892988,0.6963005095415193
653,Nutlin-3a (-),LCLC-97TM1,UNCLASSIFIED,lung,5.7145812826362095,0.9902696334977344,0.7265576595072851
654,Nutlin-3a (-),KP-N-YS,NB,nervous_system,4.6681317952626955,0.985232379928066,0.1409693221920637
655,Nutlin-3a (-),D-245MG,GBM,nervous_system,2.584424545514238,0.8562441803143575,-1.025063705254334
656,Nutlin-3a (-),D-247MG,GBM,nervous_system,2.007932002929775,0.8168824197544327,-1.3476662900517815
657,Nutlin-3a (-),D-263MG,GBM,nervous_system,6.0162196558105405,0.9860493292423697,0.895353110743984
658,Nutlin-3a (-),D-336MG,LGG,nervous_system,5.414124512846478,0.9801460244665773,0.5584234281093862
659,Nutlin-3a (-),D-392MG,GBM,nervous_system,2.4790480817714657,0.8580110807174771,-1.0840318914303977
660,Nutlin-3a (-),D-423MG,GBM,nervous_system,4.762040320036142,0.9776847783586392,0.1935201022778109
661,Nutlin-3a (-),D-502MG,LGG,nervous_system,2.5962417372506885,0.8404534015002649,-1.0184508589161398
662,Nutlin-3a (-),D-566MG,GBM,nervous_system,4.139593147217716,0.9765961986527985,-0.15479848299108334
663,Nutlin-3a (-),CAMA-1,BRCA,breast,4.833316567017247,0.9803239682424758,0.2334059634334162
664,Nutlin-3a (-),CTB-1,DLBC,blood,1.8012948341127262,0.8145208495328349,-1.4632995027153086
665,Nutlin-3a (-),Caov-4,OV,urogenital_system,7.096080565170231,0.988485490577304,1.4996383266800053
666,Nutlin-3a (-),BT-483,BRCA,breast,6.776271096903976,0.9514872789197274,1.32067441390697
667,Nutlin-3a (-),M059J,GBM,nervous_system,6.0770026479139085,0.9818606723051196,0.9293669945600026
668,Nutlin-3a (-),HAL-01,ALL,blood,0.8861345013212587,0.7767918663502607,-1.9754190308172088
669,Nutlin-3a (-),OMC-1,CESC,urogenital_system,5.542240709890855,0.9794016073482462,0.6301166648261121
670,Nutlin-3a (-),ES8,UNCLASSIFIED,bone,3.79771490882202,0.9761106387876392,-0.34611197838862456
671,Nutlin-3a (-),ES4,UNCLASSIFIED,bone,3.5663873794215366,0.9281217656659468,-0.47556180368011086
672,Nutlin-3a (-),ES6,UNCLASSIFIED,bone,5.637836425695592,0.9678561646824068,0.6836115892806672
673,Nutlin-3a (-),ES1,UNCLASSIFIED,bone,4.5717366212279655,0.9811928981162767,0.08702702457587683
674,Nutlin-3a (-),EW-7,UNCLASSIFIED,bone,2.1654674767351705,0.8857964998435873,-1.2595101608864765
675,Nutlin-3a (-),EW-3,UNCLASSIFIED,bone,3.974177996463472,0.9485154441098675,-0.24736404326484887
676,Nutlin-3a (-),EW-12,UNCLASSIFIED,bone,3.8734765495340175,0.9728376023000184,-0.30371611145751787
677,Nutlin-3a (-),EW-1,UNCLASSIFIED,bone,4.302018551362641,0.9783011014008324,-0.06390597121805167
678,Nutlin-3a (-),EW-18,UNCLASSIFIED,bone,5.260864660008683,0.9817540163403966,0.47265991684262015
679,Nutlin-3a (-),EW-16,UNCLASSIFIED,bone,4.457647221669734,0.9612562910303752,0.02318311944837575
680,Nutlin-3a (-),EW-13,UNCLASSIFIED,bone,5.366679376219772,0.9878987257328995,0.5318733470914675
681,Nutlin-3a (-),EW-22,UNCLASSIFIED,bone,4.5861794211517175,0.9728374796053072,0.09510914922267072
682,Nutlin-3a (-),EW-24,UNCLASSIFIED,bone,6.505916827449231,0.9845971527920218,1.169385403738468
683,Nutlin-3a (-),LAN-6,NB,nervous_system,1.612313524137306,0.8107636984519867,-1.5690525776868651
684,Nutlin-3a (-),NB10,NB,nervous_system,1.4502123611829618,0.8173056468917088,-1.6597636455756264
685,Nutlin-3a (-),NB12,NB,nervous_system,2.030289069420657,0.8444028202091695,-1.3351553781046597
686,Nutlin-3a (-),NB6,NB,nervous_system,5.39753135557378,0.9840622547725858,0.5491379733450885
687,Nutlin-3a (-),NB7,NB,nervous_system,4.895686985487316,0.9731005898876296,0.2683081637691556
688,Nutlin-3a (-),NB17,NB,nervous_system,0.8093738039531351,0.7550234155421195,-2.0183739652744626
689,Nutlin-3a (-),NB5,NB,nervous_system,3.6729506172442794,0.9308937616302222,-0.4159295041678151
690,Nutlin-3a (-),NB13,NB,nervous_system,4.903762594681842,0.986014556217281,0.2728272376643506
691,Nutlin-3a (-),NB14,NB,nervous_system,3.725783707154108,0.9721939898684365,-0.3863643491853469
692,Nutlin-3a (-),NB1,NB,nervous_system,3.8966777742525993,0.9386654155580115,-0.2907328124349048
693,Nutlin-3a (-),RH-1,UNCLASSIFIED,soft_tissue,3.3942723843659968,0.9734725083470611,-0.5718765661198728
694,Nutlin-3a (-),MZ2-MEL,SKCM,skin,1.1417847900545093,0.768485991193717,-1.8323583008729405
695,Nutlin-3a (-),Jurkat,ALL,blood,3.596733072875828,0.9751061051577645,-0.4585804926956915
696,Nutlin-3a (-),LS-180,COREAD,digestive_system,1.58338484958709,0.7942948548238066,-1.5852409313866818
697,Nutlin-3a (-),BICR22,HNSC,aero_digestive_tract,5.590173271616624,0.9897675210936177,0.6569395066956243
698,Nutlin-3a (-),BICR78,HNSC,aero_digestive_tract,6.365036558912413,0.9824509286015064,1.090549451111592
699,Nutlin-3a (-),CCK-81,COREAD,digestive_system,3.2806023011459176,0.9368366450475074,-0.6354858237462472
700,Nutlin-3a (-),COLO-783,SKCM,skin,5.048832504687281,0.9754545436878483,0.35400769445617686
701,Nutlin-3a (-),EN,UCEC,urogenital_system,5.689378227766345,0.9762357737826659,0.712454145506288
702,Nutlin-3a (-),ES-2,UNCLASSIFIED,urogenital_system,5.047327509543091,0.9740972057058876,0.35316550607079567
703,Nutlin-3a (-),FU-OV-1,OV,urogenital_system,6.009166740337552,0.971392604223752,0.8914063315684131
704,Nutlin-3a (-),G-MEL,SKCM,skin,1.1243184940417732,0.796838413422782,-1.8421323600746176
705,Nutlin-3a (-),NCI-H2591,MESO,lung,4.987548121930456,0.9459484052638822,0.3197132347283279
706,Nutlin-3a (-),NCI-H2595,MESO,lung,6.092121299312064,0.9854072050592686,0.9378273225944832
707,Nutlin-3a (-),NCI-H2731,MESO,lung,5.616325975876781,0.9748040055994155,0.6715744401432393
708,Nutlin-3a (-),NCI-H2803,MESO,lung,3.384288917110206,0.9233675758192832,-0.577463268642546
709,Nutlin-3a (-),NCI-H2804,MESO,lung,5.824561149200278,0.9691343898073187,0.7881018888050101
710,Nutlin-3a (-),NCI-H2810,MESO,lung,3.4543144154071688,0.9311183910445084,-0.5382773207184759
711,Nutlin-3a (-),NCI-H2869,MESO,lung,3.311413625586088,0.9027890099381862,-0.6182439477960904
712,Nutlin-3a (-),NCI-H290,MESO,lung,2.1699104798594946,0.8622910361225523,-1.2570238767001374
713,Nutlin-3a (-),NCI-H3118,UNCLASSIFIED,aero_digestive_tract,5.627727044198191,0.9782626911915504,0.6779544257254472
714,Nutlin-3a (-),NCI-H513,MESO,lung,7.477115416052138,0.984027726532676,1.712863682972283
715,Nutlin-3a (-),HARA,LUSC,lung,3.7445216238367456,0.945243128469991,-0.3758786968845582
716,Nutlin-3a (-),HCC-15,LUSC,lung,5.484605296928842,0.9802847319871005,0.5978641518724173
717,Nutlin-3a (-),HCC-366,UNCLASSIFIED,lung,5.8568485253955,0.9758120384175412,0.8061697565526316
718,Nutlin-3a (-),HCC-44,LUAD,lung,5.164955713470831,0.9783522344116056,0.4189897099053324
719,Nutlin-3a (-),HCC-827,LUAD,lung,6.186501040630259,0.9711155870129136,0.9906417932991123
720,Nutlin-3a (-),Hep3B2-1-7,LIHC,digestive_system,3.828049336060916,0.9687097349726573,-0.3291369719267082
721,Nutlin-3a (-),Hs-633T,UNCLASSIFIED,soft_tissue,1.7875355804159705,0.8557583733108372,-1.470999118026129
722,Nutlin-3a (-),Hs-683,LGG,nervous_system,3.2094057366366173,0.93201247941088,-0.6753270949558108
723,Nutlin-3a (-),Hs-746T,STAD,digestive_system,6.371060846708003,0.9783690639340864,1.0939206149530327
724,Nutlin-3a (-),IGR-37,SKCM,skin,5.5863649730231755,0.9890383305179465,0.654808400255948
725,Nutlin-3a (-),IHH-4,THCA,thyroid,2.365267273614448,0.8877284016140472,-1.1477031102240365
726,Nutlin-3a (-),IM-95,STAD,digestive_system,4.354935072363787,0.964262905502651,-0.034294128579243
727,Nutlin-3a (-),JHH-2,LIHC,digestive_system,4.6726867570951,0.9596530298826208,0.14351825795834458
728,Nutlin-3a (-),JHH-4,LIHC,digestive_system,5.487864642124312,0.971899985090488,0.5996880665064072
729,Nutlin-3a (-),JHH-6,LIHC,digestive_system,7.075004062345596,0.9834405265482429,1.4878440122917636
730,Nutlin-3a (-),JHH-7,LIHC,digestive_system,6.2815259274077055,0.9803201282337488,1.0438172844460734
731,Nutlin-3a (-),JHU-011,HNSC,aero_digestive_tract,4.55760724441715,0.9737807399419453,0.07912029006668149
732,Nutlin-3a (-),JHU-022,HNSC,aero_digestive_tract,6.996777770741133,0.9763076316239082,1.44406893801659
733,Nutlin-3a (-),KYM-1,UNCLASSIFIED,soft_tissue,0.7537919140371091,0.7491646860367067,-2.049477336142804
734,Nutlin-3a (-),KYSE-220,ESCA,aero_digestive_tract,5.982507081743824,0.98747618561503,0.8764877087990752
735,Nutlin-3a (-),LN-18,GBM,nervous_system,5.231208661481558,0.9826173683335537,0.4560645559786102
736,Nutlin-3a (-),LN-229,GBM,nervous_system,6.017112326944071,0.9848132573899021,0.8958526454192457
737,Nutlin-3a (-),LNZTA3WT4,GBM,nervous_system,4.077717401748953,0.954111661990112,-0.1894238665823503
738,Nutlin-3a (-),MDA-MB-436,BRCA,breast,6.896531174632592,0.9890428563500016,1.3879714022587477
